date,cpi,fed_rate,unemployment,oil,gold,dxy,gdp,us10y,vix,gpr,indpro,neworder,cpi_yoy,fed_6m,unemp_6m,oil_yoy,gold_yoy,dxy_yoy,us10y_6m,vix_ratio,gpr_ratio,indpro_yoy,neworder_yoy,cluster,cluster_name,ym,cluster_new,cluster_name_new
2016-10-31,241.741,0.4,4.9,46.86000061035156,1271.5,98.4499969482422,2.7935920724707,1.8339999914169312,14.58523804800851,85.74778747558594,98.7611,59386.0,1.685924966243646,0.03,-0.1999999999999993,0.5795244835359314,11.388523872098125,1.5471893215229129,0.0149999856948852,0.8856977230183481,0.7927389812120668,-1.5023811304759715,-6.365198744934808,2.0,Disinflation Normal,2016-10,2,Growth Risk-On
2016-11-30,242.026,0.41,4.7,49.43999862670898,1170.800048828125,101.5,2.7935920724707,2.368000030517578,15.236190387180873,82.91875457763672,98.3491,59397.0,1.6843334719788938,0.0399999999999999,-0.0999999999999996,18.703473746549125,9.851754099228115,1.3277446893944278,0.534000039100647,0.9298092497402608,0.8088315024884327,-1.1862778785850958,-4.307969905430875,2.0,Disinflation Normal,2016-11,2,Growth Risk-On
2016-12-31,242.637,0.54,4.7,53.720001220703125,1150.0,102.38999938964844,2.7935920724707,2.446000099182129,12.472380956013998,102.1804656982422,99.0214,59545.0,2.0507989115119862,0.16,-0.2000000000000001,45.03239711903853,8.45986485344541,3.812229789046429,0.9580000638961792,0.7832636371746242,1.035486666048658,-0.0204964171657051,-1.0896828956329596,2.0,Disinflation Normal,2016-12,2,Growth Risk-On
2017-01-31,243.618,0.65,4.7,52.810001373291016,1208.5999755859375,99.51000213623048,3.45183009055702,2.450999975204468,11.608500003814695,105.20123291015624,98.7611,60620.0,2.510393348257112,0.26,-0.0999999999999996,57.07912864686829,8.25868408774586,-0.1003899944868491,0.9930000305175786,0.7783370921996208,1.0779419109555577,-0.8031281419274894,-1.9728331177231608,2.0,Disinflation Normal,2017-01,2,Growth Risk-On
2017-02-28,244.006,0.66,4.6,54.0099983215332,1252.5999755859375,101.12000274658205,3.45183009055702,2.3580000400543213,11.530526361967388,114.20635986328124,98.3646,60640.0,2.8103616813294208,0.26,-0.3000000000000007,60.029624656394674,1.5155159090587622,2.9630421436074306,0.7900000810623169,0.8236708276156519,1.1598567122227486,-0.6864591168616152,-0.5657128802164513,2.0,Disinflation Normal,2017-02,2,Growth Risk-On
2017-03-31,243.892,0.79,4.4,50.59999847412109,1247.300048828125,100.3499984741211,3.45183009055702,2.3959999084472656,11.897826111834982,96.63587951660156,99.0137,61260.0,2.44119623655914,0.39,-0.5999999999999996,31.97704296489332,1.061424256564858,6.089441124043193,0.7879998683929443,0.8703808944945876,0.9924039019890394,0.7162067590550603,0.8527871983141866,2.0,Disinflation Normal,2017-03,2,Growth Risk-On
2017-04-30,244.193,0.9,4.4,49.33000183105469,1266.0999755859375,99.0500030517578,3.45183009055702,2.282000064849853,13.136315847698013,119.45992279052734,100.0224,61185.0,2.176223471915395,0.5,-0.5,7.425966459239719,-1.7918070478469827,6.413838744372824,0.4480000734329219,0.9678509494820812,1.1918727027040197,1.3993011097695571,0.2983459829844381,2.0,Disinflation Normal,2017-04,2,Growth Risk-On
2017-05-31,244.004,0.91,4.4,48.31999969482422,1272.0,96.91999816894533,3.45183009055702,2.196000099182129,10.862272782759232,102.57996368408205,100.1408,61230.0,1.856343166761976,0.5,-0.2999999999999998,-1.5885922678958495,4.708589798547824,1.0741461944446362,-0.1719999313354492,0.8204062000522299,1.011476571831195,1.7500792534729248,3.061722576627224,2.0,Disinflation Normal,2017-05,2,Growth Risk-On
2017-06-30,244.163,1.04,4.3,46.040000915527344,1240.699951171875,95.66000366210938,3.45183009055702,2.302000045776367,10.513636328957295,126.7890167236328,100.3471,60153.0,1.640565809959127,0.5,-0.4000000000000003,-4.738259525692579,-5.893512727802008,-0.4992674543232267,-0.1440000534057617,0.8321015693121022,1.21366604786024,1.480330854653911,1.3307952765190478,2.0,Disinflation Normal,2017-06,2,Growth Risk-On
2017-07-31,244.243,1.15,4.3,50.16999816894531,1266.5999755859375,92.86000061035156,3.45183009055702,2.2920000553131104,10.264499998092653,102.81346130371094,100.1068,61167.0,1.7251073506566073,0.4999999999999999,-0.4000000000000003,20.600961560504704,-6.108230127061709,-2.794931647716037,-0.1589999198913578,0.8281914787852854,0.9935135160374272,1.1187969195710634,2.4143993302637057,2.0,Disinflation Normal,2017-07,2,Growth Risk-On
